,nor_esm2,cnrm_esm2_1,mpi_esm1_2,miroc6,access_esm1_5,can_esm5,mri_esm2_0,model_mean
2060-12-31,1.8147278,2.8022156,2.061737,2.6534119,2.9857788,4.316284,2.2254333,2.6942444
2061-12-31,1.8114319,2.6643066,1.8233643,2.7071838,3.0578613,4.2732544,2.1386719,2.6394348
2062-12-31,1.9266968,2.6522522,1.8267517,2.3041992,3.213562,4.159668,2.2928772,2.6251526
2063-12-31,1.8719482,2.8778076,2.080597,2.2139893,3.1088562,4.1944885,2.4019165,2.6785583
2064-12-31,1.7736816,2.5450134,2.0674133,2.3350525,3.263977,4.1006165,2.1480408,2.6048584
2065-12-31,1.9067993,2.318573,2.1006775,2.6133728,3.3001404,4.2524414,2.1715698,2.6662292
2066-12-31,2.020813,2.8217773,2.3625488,2.8673706,3.0887146,4.3299255,2.1932983,2.8121033
2067-12-31,2.508484,2.6223145,2.081604,2.3952942,3.0711365,4.4338074,2.332672,2.7779236
2068-12-31,2.3117065,2.7024536,2.0315247,2.7009277,3.1992493,4.402771,2.1883545,2.7910156
2069-12-31,2.005371,2.6628418,2.096161,2.7984924,3.2441406,4.570465,2.239563,2.8024597
2070-12-31,1.611145,3.0585938,2.4030457,2.7678528,3.3126526,4.520111,2.3084412,2.8545837
2071-12-31,2.2423096,3.0387878,2.237915,2.7189026,3.3934326,4.568695,2.2763977,2.9252014
2072-12-31,2.2970276,3.1720276,2.4230652,2.8629456,3.0686035,4.775238,2.3626099,2.9945068
2073-12-31,2.1435852,3.2009277,2.4831543,2.825409,3.1603699,4.752289,2.3441772,2.987152
2074-12-31,2.2196655,2.986267,2.6214294,2.5447388,3.1184692,4.7400513,2.4171143,2.949707
2075-12-31,2.297882,2.9855042,2.3197021,2.4412231,3.1630554,4.5927124,2.4606323,2.8944092
2076-12-31,2.071991,3.2117004,2.4728088,2.6713867,3.1767578,4.6400146,2.4457092,2.95578
2077-12-31,2.024475,3.452423,2.3082886,2.9561768,3.2502136,4.6395874,2.223877,2.979309
2078-12-31,2.1288757,3.6076965,2.2623901,2.7943115,3.2414246,4.7046814,2.4501038,3.0270996
2079-12-31,2.217926,3.5905762,2.3420715,2.6187744,3.2651978,4.7179565,2.453827,3.0295105
2080-12-31,2.1478271,3.4409485,2.5109558,2.743988,3.406311,4.491913,2.3721313,3.0162964
2081-12-31,2.4498596,3.4296875,2.557251,2.7658997,3.501648,4.501404,2.4030151,3.0870056
2082-12-31,2.3711853,3.4927979,2.3110962,2.8635254,3.5370789,4.9762573,2.5117798,3.1519775
2083-12-31,2.3722534,3.494812,2.3883972,2.8873596,3.5618896,4.8490295,2.7496033,3.1862183
2084-12-31,2.398468,3.386261,2.579071,2.7120972,3.490448,4.873352,2.755066,3.1706848
2085-12-31,2.6408386,3.7094727,2.4103088,2.5610657,3.6611328,5.053711,2.5216064,3.2226257
2086-12-31,2.5018005,3.7985535,2.5797424,2.7716064,3.6678772,5.071106,2.5596313,3.278656
2087-12-31,2.3044739,3.756195,2.5326233,3.0889282,3.4447937,5.121399,2.6004944,3.2641296
